 DATE-GMT,TIME-GMT,OBSPWR,FCSTPWR,ERR
20060630   ,2000,     226.9,     264.2,      37.3
20060630   ,2100,     170.0,     229.8,      59.8
20060630   ,2200,      37.6,     134.0,      96.4
20060630   ,2300,       6.5,     107.6,     101.1
20060701   ,0   ,      32.4,      80.0,      47.6
20060701   ,100 ,     104.1,      90.2,     -13.9
20060701   ,200 ,     182.2,     162.8,     -19.5
20060701   ,300 ,     186.4,     216.3,      29.9
20060701   ,400 ,     273.9,     210.6,     -63.3
20060701   ,500 ,     242.4,     130.6,    -111.8
20060701   ,600 ,     237.6,     195.1,     -42.5
20060701   ,700 ,     164.0,     133.2,     -30.8
20060701   ,800 ,     199.0,     110.3,     -88.7
20060701   ,900 ,     189.6,      98.2,     -91.4
20060701   ,1000,     226.2,     113.6,    -112.6
20060701   ,1100,     323.6,     102.0,    -221.7
20060701   ,1200,     261.7,      62.7,    -199.0
20060701   ,1300,     259.7,      60.9,    -198.8
20060701   ,1400,     240.2,      67.5,    -172.8
20060701   ,1500,     271.3,      52.2,    -219.1
20060701   ,1600,     450.7,     107.6,    -343.0
20060701   ,1700,     490.0,     163.5,    -326.5
20060701   ,1800,     636.3,     217.6,    -418.7
20060701   ,1900,     702.8,     241.3,    -461.5
20060701   ,2000,     713.1,     256.6,    -456.5
20060701   ,2100,     716.5,     433.2,    -283.2
20060701   ,2200,     735.5,     453.2,    -282.4
20060701   ,2300,     739.6,     564.7,    -174.9
20060702   ,0   ,     726.4,     515.7,    -210.7
20060702   ,100 ,     737.8,     479.1,    -258.6
20060702   ,200 ,     722.0,     677.5,     -44.5
20060702   ,300 ,     721.5,     684.2,     -37.3
20060702   ,400 ,     717.6,     645.4,     -72.2
20060702   ,500 ,     710.8,     600.8,    -110.0
20060702   ,600 ,     726.7,     585.1,    -141.6
20060702   ,700 ,     715.8,     587.9,    -127.8
20060702   ,800 ,     706.3,     496.7,    -209.6
20060702   ,900 ,     688.5,     473.2,    -215.3
20060702   ,1000,     589.8,     495.1,     -94.7
20060702   ,1100,     608.3,     531.9,     -76.4
20060702   ,1200,     532.7,     511.7,     -21.0
20060702   ,1300,     284.1,     286.5,       2.4
20060702   ,1400,     191.3,     195.6,       4.3
20060702   ,1500,     137.5,     170.8,      33.3
20060702   ,1600,     128.1,     133.1,       5.0
20060702   ,1700,      46.3,     158.9,     112.6
20060702   ,1800,       5.5,     154.8,     149.3
20060702   ,1900,      26.1,     169.3,     143.2
20060702   ,2000,      69.5,      61.7,      -7.8
20060702   ,2100,      45.3,      55.6,      10.3
20060702   ,2200,      52.4,     125.3,      72.9
20060702   ,2300,      88.3,     151.5,      63.2
20060703   ,0   ,      34.4,      44.0,       9.6
20060703   ,100 ,     112.0,      18.2,     -93.9
20060703   ,200 ,     110.7,      95.9,     -14.8
20060703   ,300 ,     193.8,      63.9,    -129.8
20060703   ,400 ,     327.6,     155.5,    -172.2
20060703   ,500 ,     263.6,     288.6,      25.0
20060703   ,600 ,     239.3,     250.4,      11.1
20060703   ,700 ,     189.7,     217.7,      28.0
20060703   ,800 ,     120.4,     204.3,      83.9
20060703   ,900 ,      93.0,     191.5,      98.6
20060703   ,1000,      91.5,     203.7,     112.3
20060703   ,1100,      81.6,      95.4,      13.7
20060703   ,1200,      38.0,     170.6,     132.6
20060703   ,1300,       6.1,      96.9,      90.9
20060703   ,1400,       3.0,     106.8,     103.8
20060703   ,1500,       6.0,     133.5,     127.5
20060703   ,1600,      28.3,      90.8,      62.5
20060703   ,1700,      23.3,      64.1,      40.8
20060703   ,1800,      37.0,      32.8,      -4.2
20060703   ,1900,      69.7,     116.1,      46.4
20060703   ,2000,     130.2,     157.5,      27.3
20060703   ,2100,     151.2,     151.5,       0.2
20060703   ,2200,     101.8,      97.5,      -4.3
20060703   ,2300,     146.2,      80.8,     -65.4
20060704   ,0   ,     137.2,      62.0,     -75.1
20060704   ,100 ,     311.2,     188.0,    -123.2
20060704   ,200 ,     381.1,     180.4,    -200.7
20060704   ,300 ,     335.3,     134.4,    -200.9
20060704   ,400 ,      91.4,     105.7,      14.3
20060704   ,500 ,      43.8,     111.1,      67.3
20060704   ,600 ,       3.6,     121.6,     118.0
20060704   ,700 ,       1.0,     106.0,     105.0
20060704   ,800 ,       1.2,      59.1,      57.9
20060704   ,900 ,       0.9,      67.4,      66.6
20060704   ,1000,       2.8,      44.9,      42.2
20060704   ,1100,       0.0,      39.8,      39.8
20060704   ,1200,       0.0,      34.6,      34.6
20060704   ,1300,       3.3,      24.1,      20.8
20060704   ,1400,       4.8,      45.7,      40.8
20060704   ,1500,       5.6,      71.7,      66.1
20060704   ,1600,      14.6,      35.1,      20.6
20060704   ,1700,      21.7,      24.5,       2.8
20060704   ,1800,      80.7,      91.2,      10.5
20060704   ,1900,     142.1,      67.0,     -75.1
20060704   ,2000,     328.4,     258.0,     -70.3
20060704   ,2100,     176.6,     211.5,      34.8
20060704   ,2200,     177.3,     153.0,     -24.3
20060704   ,2300,     207.4,     223.5,      16.1
20060705   ,0   ,     274.5,     146.6,    -127.9
20060705   ,100 ,     116.4,     189.6,      73.2
20060705   ,200 ,      42.2,      67.5,      25.3
20060705   ,300 ,     138.2,     151.9,      13.7
20060705   ,400 ,     374.8,      97.2,    -277.6
20060705   ,500 ,     325.9,      56.1,    -269.8
20060705   ,600 ,     293.6,      52.9,    -240.7
20060705   ,700 ,     206.4,      88.6,    -117.7
20060705   ,800 ,     191.3,     183.1,      -8.2
20060705   ,900 ,     176.1,     171.9,      -4.2
20060705   ,1000,     144.6,     134.5,     -10.1
20060705   ,1100,      90.8,     160.8,      70.0
20060705   ,1200,      67.9,     120.7,      52.8
20060705   ,1300,      84.3,     192.9,     108.6
20060705   ,1400,     113.5,     152.2,      38.7
20060705   ,1500,     126.0,     156.1,      30.1
20060705   ,1600,      95.5,     183.3,      87.9
20060705   ,1700,      42.4,     152.5,     110.1
20060705   ,1800,      27.2,     213.9,     186.8
20060705   ,1900,      16.1,     129.5,     113.4
20060705   ,2000,      20.9,     112.4,      91.5
20060705   ,2100,      47.2,     149.0,     101.8
20060705   ,2200,      59.4,     198.1,     138.7
20060705   ,2300,      42.1,     155.8,     113.6
20060706   ,0   ,      23.5,     146.1,     122.6
20060706   ,100 ,      22.4,     163.0,     140.6
20060706   ,200 ,      16.7,     213.9,     197.2
20060706   ,300 ,       9.9,     143.2,     133.3
20060706   ,400 ,       1.0,      66.7,      65.7
20060706   ,500 ,       3.0,      71.9,      68.9
20060706   ,600 ,      21.9,      39.6,      17.7
20060706   ,700 ,     131.1,      57.3,     -73.8
20060706   ,800 ,     115.0,      54.7,     -60.3
20060706   ,900 ,     119.1,     195.0,      75.9
20060706   ,1000,      60.9,     158.5,      97.5
20060706   ,1100,      17.1,      35.5,      18.4
20060706   ,1200,       2.5,      25.0,      22.5
20060706   ,1300,       0.4,      46.6,      46.1
20060706   ,1400,      40.8,      40.1,      -0.7
20060706   ,1500,     135.4,      71.3,     -64.1
20060706   ,1600,     129.8,     115.5,     -14.4
20060706   ,1700,     110.6,     140.7,      30.0
20060706   ,1800,      74.0,      87.7,      13.8
20060706   ,1900,      35.4,      68.9,      33.5
20060706   ,2000,      13.1,      56.1,      43.0
20060706   ,2100,       3.3,     101.2,      97.9
20060706   ,2200,       0.5,      63.5,      62.9
20060706   ,2300,       0.0,     134.9,     134.8
20060707   ,0   ,       0.0,     184.9,     184.9
20060707   ,100 ,       0.0,     112.9,     112.9
20060707   ,200 ,       2.2,      23.3,      21.1
20060707   ,300 ,      14.9,      56.3,      41.4
20060707   ,400 ,      17.4,      78.2,      60.8
20060707   ,500 ,      57.0,      45.2,     -11.8
20060707   ,600 ,     158.3,      83.9,     -74.4
20060707   ,700 ,     133.9,     147.0,      13.1
20060707   ,800 ,     143.2,     149.4,       6.2
20060707   ,900 ,     101.8,     207.6,     105.9
20060707   ,1000,      50.2,     149.1,      98.9
20060707   ,1100,      20.3,     162.7,     142.4
20060707   ,1200,       0.6,      61.2,      60.6
20060707   ,1300,       0.0,      63.8,      63.8
20060707   ,1400,       0.1,      48.0,      47.9
20060707   ,1500,       1.7,      66.6,      64.9
20060707   ,1600,       3.7,     149.1,     145.4
20060707   ,1700,      10.3,     173.7,     163.4
20060707   ,1800,      54.4,     177.8,     123.4
20060707   ,1900,      73.9,     114.1,      40.2
20060707   ,2000,      75.4,     236.0,     160.5
20060707   ,2100,      46.8,     173.3,     126.4
20060707   ,2200,      39.7,     262.2,     222.5
20060707   ,2300,      40.7,     235.0,     194.4
20060708   ,0   ,      38.7,     240.6,     201.9
20060708   ,100 ,      16.4,     173.4,     157.0
20060708   ,200 ,      82.7,     220.3,     137.6
20060708   ,300 ,     254.8,     385.7,     130.9
20060708   ,400 ,     274.8,     400.5,     125.7
20060708   ,500 ,     286.8,     325.3,      38.4
20060708   ,600 ,     268.7,     313.5,      44.8
20060708   ,700 ,     154.4,     280.8,     126.4
20060708   ,800 ,      80.3,     170.9,      90.5
20060708   ,900 ,      56.1,      56.5,       0.4
20060708   ,1000,      38.2,      94.0,      55.8
20060708   ,1100,      37.1,      33.4,      -3.7
20060708   ,1200,      45.2,     121.0,      75.8
20060708   ,1300,      25.2,      56.4,      31.2
20060708   ,1400,      49.9,      82.4,      32.5
20060708   ,1500,      65.8,     119.9,      54.1
20060708   ,1600,      82.3,     147.9,      65.7
20060708   ,1700,     154.1,     183.5,      29.4
20060708   ,1800,     210.8,     159.0,     -51.8
20060708   ,1900,     230.6,     207.0,     -23.6
20060708   ,2000,     220.3,     243.6,      23.3
20060708   ,2100,     191.4,     171.0,     -20.4
20060708   ,2200,     222.0,     291.2,      69.2
20060708   ,2300,     261.6,     203.9,     -57.7
20060709   ,0   ,     240.9,     223.1,     -17.8
20060709   ,100 ,     311.4,     209.0,    -102.5
20060709   ,200 ,     370.0,     204.5,    -165.5
20060709   ,300 ,     393.1,     279.3,    -113.8
20060709   ,400 ,     317.9,     411.3,      93.5
20060709   ,500 ,     240.1,     256.7,      16.6
20060709   ,600 ,     200.7,     221.9,      21.2
20060709   ,700 ,     283.7,     221.6,     -62.2
20060709   ,800 ,     296.7,     188.6,    -108.1
20060709   ,900 ,     226.1,     173.2,     -52.9
20060709   ,1000,     186.2,     136.3,     -49.9
20060709   ,1100,     197.7,     146.8,     -50.9
20060709   ,1200,     190.7,     139.1,     -51.6
20060709   ,1300,     158.0,     152.3,      -5.7
20060709   ,1400,     129.0,      27.0,    -102.0
20060709   ,1500,     170.7,      67.1,    -103.5
20060709   ,1600,     195.5,      54.8,    -140.7
20060709   ,1700,     134.2,      25.7,    -108.6
20060709   ,1800,     111.9,      19.9,     -92.0
20060709   ,1900,     142.6,      22.9,    -119.7
20060709   ,2000,     114.1,      69.7,     -44.4
20060709   ,2100,     133.7,     190.9,      57.3
20060709   ,2200,     373.3,     266.7,    -106.6
20060709   ,2300,     120.0,     282.3,     162.3
20060710   ,0   ,      28.0,     230.7,     202.7
20060710   ,100 ,      74.2,     174.5,     100.4
20060710   ,200 ,     195.8,     171.5,     -24.3
20060710   ,300 ,     101.9,     107.6,       5.6
20060710   ,400 ,      65.5,     114.9,      49.3
20060710   ,500 ,      41.6,     117.2,      75.6
20060710   ,600 ,      21.6,     163.2,     141.6
20060710   ,700 ,      21.7,     271.6,     249.9
20060710   ,800 ,      50.0,     268.6,     218.7
20060710   ,900 ,      80.2,     316.1,     235.9
20060710   ,1000,      67.3,     220.6,     153.2
20060710   ,1100,      26.4,     237.2,     210.8
20060710   ,1200,      20.5,     198.3,     177.9
20060710   ,1300,      39.2,     129.2,      90.0
20060710   ,1400,      99.5,      92.5,      -7.0
20060710   ,1500,     100.8,      82.5,     -18.3
20060710   ,1600,     180.8,      41.2,    -139.6
20060710   ,1700,      78.0,     114.5,      36.4
20060710   ,1800,      45.5,      88.2,      42.6
20060710   ,1900,      34.9,     165.2,     130.3
20060710   ,2000,      14.4,     299.1,     284.7
20060710   ,2100,      11.5,     261.2,     249.8
20060710   ,2200,       5.3,     269.0,     263.8
20060710   ,2300,       0.8,     208.6,     207.8
20060711   ,0   ,       0.2,     271.3,     271.0
20060711   ,100 ,      22.7,     178.4,     155.7
20060711   ,200 ,      13.9,     104.9,      91.0
20060711   ,300 ,       0.7,      87.1,      86.4
20060711   ,400 ,       0.0,      60.1,      60.1
20060711   ,500 ,       0.6,      15.8,      15.2
20060711   ,600 ,       0.1,       4.9,       4.8
20060711   ,700 ,       0.7,      20.1,      19.4
20060711   ,800 ,       3.4,      18.9,      15.5
20060711   ,900 ,      80.3,      24.3,     -56.0
20060711   ,1000,      40.3,      31.4,      -8.9
20060711   ,1100,      18.8,      62.7,      43.9
20060711   ,1200,      21.8,      45.6,      23.8
20060711   ,1300,       0.6,      38.7,      38.1
20060711   ,1400,       0.0,      43.6,      43.6
20060711   ,1500,       7.0,       8.8,       1.8
20060711   ,1600,      54.5,       6.0,     -48.5
20060711   ,1700,      78.7,      55.2,     -23.5
20060711   ,1800,      99.1,      55.2,     -43.8
20060711   ,1900,     112.4,      46.2,     -66.2
20060711   ,2000,     114.3,      48.3,     -65.9
20060711   ,2100,     137.5,     119.3,     -18.2
20060711   ,2200,     147.4,     176.9,      29.5
20060711   ,2300,      69.8,     199.6,     129.8
20060712   ,0   ,      73.1,     125.0,      51.9
20060712   ,100 ,      32.9,     127.1,      94.1
20060712   ,200 ,      68.9,     130.0,      61.1
20060712   ,300 ,      29.0,      61.7,      32.7
20060712   ,400 ,      33.4,      90.0,      56.6
20060712   ,500 ,      93.7,     132.3,      38.6
20060712   ,600 ,      89.3,     129.5,      40.2
20060712   ,700 ,      38.1,      67.2,      29.0
20060712   ,800 ,      47.9,      53.8,       5.9
20060712   ,900 ,      70.2,      73.2,       3.1
20060712   ,1000,      40.1,      56.1,      16.0
20060712   ,1100,      14.6,      96.8,      82.2
20060712   ,1200,       1.0,      95.1,      94.1
20060712   ,1300,       0.5,      53.0,      52.6
20060712   ,1400,      24.3,     115.4,      91.2
20060712   ,1500,      30.9,      68.2,      37.3
20060712   ,1600,      61.3,     139.1,      77.8
20060712   ,1700,     106.2,     151.3,      45.0
20060712   ,1800,     132.0,     160.5,      28.5
20060712   ,1900,      83.7,     140.8,      57.0
20060712   ,2000,     113.1,      49.3,     -63.8
20060712   ,2100,      97.5,      73.2,     -24.3
20060712   ,2200,      46.8,     171.8,     125.0
20060712   ,2300,      19.2,       4.5,     -14.7
20060713   ,0   ,       6.9,       6.4,      -0.5
20060713   ,100 ,      39.2,      42.2,       3.0
20060713   ,200 ,      37.2,      83.1,      45.9
20060713   ,300 ,      12.6,      54.2,      41.6
20060713   ,400 ,       3.5,     110.3,     106.8
20060713   ,500 ,       0.0,      86.7,      86.7
20060713   ,600 ,       0.0,      92.1,      92.1
20060713   ,700 ,       0.0,     130.6,     130.6
20060713   ,800 ,       0.0,      80.6,      80.6
20060713   ,900 ,       0.0,     113.2,     113.2
20060713   ,1000,       0.0,      35.8,      35.8
20060713   ,1100,       0.0,      13.8,      13.8
20060713   ,1200,       0.0,       6.8,       6.8
20060713   ,1300,       0.0,      18.2,      18.2
20060713   ,1400,       0.0,      25.9,      25.9
20060713   ,1500,       0.0,      42.5,      42.5
20060713   ,1600,       0.6,      66.0,      65.3
20060713   ,1700,       6.4,      91.1,      84.7
20060713   ,1800,      14.1,      36.1,      22.0
20060713   ,1900,       5.4,      33.5,      28.1
20060713   ,2000,       2.7,      61.8,      59.2
20060713   ,2100,       9.8,      61.5,      51.7
20060713   ,2200,      23.6,     100.9,      77.3
20060713   ,2300,      25.4,     131.7,     106.3
20060714   ,0   ,      38.4,      11.6,     -26.8
20060714   ,100 ,      44.8,       8.2,     -36.5
20060714   ,200 ,      59.1,      86.9,      27.8
20060714   ,300 ,     102.3,      60.4,     -41.9
20060714   ,400 ,     140.4,     139.4,      -1.0
20060714   ,500 ,     171.3,     110.6,     -60.7
20060714   ,600 ,     227.2,     164.1,     -63.1
20060714   ,700 ,     334.5,     170.2,    -164.3
20060714   ,800 ,     331.0,     164.4,    -166.6
20060714   ,900 ,     323.3,     221.6,    -101.7
20060714   ,1000,     284.4,     208.6,     -75.8
20060714   ,1100,     280.7,     280.8,       0.0
20060714   ,1200,     220.3,     240.2,      19.8
20060714   ,1300,      54.5,     141.4,      86.9
20060714   ,1400,      16.0,     129.4,     113.3
20060714   ,1500,      62.6,     127.7,      65.1
20060714   ,1600,      81.5,      82.3,       0.7
20060714   ,1700,      95.6,     108.4,      12.8
20060714   ,1800,      65.4,     177.1,     111.7
20060714   ,1900,      20.8,     186.6,     165.8
20060714   ,2000,       8.2,     165.5,     157.3
